Wavelength	Smoothed_1	Smoothed_2	Smoothed_3	Smoothed_4	Smoothed_5	Smoothed_6	Smoothed_7	Smoothed_8	Smoothed_9	Smoothed_10	Smoothed_11	Smoothed_12	Smoothed_13	Smoothed_14	Smoothed_15	Smoothed_16	Smoothed_17	Smoothed_18	Smoothed_19	Smoothed_20
576.000000	1036.026107	1059.683683	1048.015618	1049.197669	1058.744289	1068.824476	1049.859207	1048.848951	1056.128438	1056.061072	1042.632401	1036.715152	1038.139161	1078.332634	1023.540093	1052.516317	1071.309091	1046.644755	1065.015152	1050.287179
577.000000	1089.795804	1112.390676	1098.685548	1112.599301	1109.514918	1129.840793	1114.539394	1115.579487	1101.673893	1105.795571	1100.858508	1082.340326	1102.747552	1130.148951	1086.453380	1102.862704	1136.345921	1103.717483	1115.650816	1104.820280
578.000000	1155.315152	1169.280886	1153.662005	1175.402098	1174.227739	1186.647786	1176.928671	1178.186713	1149.547552	1162.717716	1158.699301	1146.137296	1168.404895	1179.040326	1150.733566	1161.693706	1187.916317	1161.698135	1167.709324	1161.041725
579.000000	1216.370396	1215.921212	1213.198601	1232.568998	1225.305361	1245.312821	1243.037762	1231.259674	1213.010723	1223.917949	1220.385315	1212.923776	1238.572494	1233.495571	1221.777622	1218.975291	1243.360373	1227.386480	1224.327273	1223.544988
580.000000	1277.097436	1269.515152	1275.464336	1291.349650	1280.976690	1306.065268	1304.165501	1282.841492	1278.604196	1293.466200	1281.566900	1265.696503	1307.323077	1291.055944	1293.160839	1285.168298	1293.480186	1286.449883	1282.468531	1286.713287
581.000000	1332.566434	1325.559441	1335.717949	1347.349650	1341.552448	1360.321678	1374.153846	1333.347319	1334.251748	1353.806527	1338.365967	1336.100233	1358.361305	1341.445221	1365.762238	1342.272727	1352.811189	1348.484848	1337.512821	1356.603730
582.000000	1387.962704	1381.741259	1391.717949	1408.659674	1401.149184	1419.601399	1435.160839	1394.163170	1406.794872	1417.927739	1394.247086	1400.011655	1410.100233	1406.480186	1428.841492	1398.706294	1406.808858	1404.594406	1396.997669	1418.247086
583.000000	1451.664336	1445.505828	1451.627040	1473.617716	1462.386946	1483.391608	1488.517483	1448.233100	1476.564103	1480.384615	1456.902098	1473.792541	1458.293706	1465.370629	1492.585082	1456.720280	1462.407925	1467.631702	1465.358974	1484.104895
584.000000	1517.167832	1510.645688	1519.188811	1538.585082	1523.405594	1550.011655	1549.510490	1508.827506	1539.671329	1536.820513	1524.205128	1542.419580	1507.053613	1527.403263	1551.930070	1527.100233	1519.442890	1531.400932	1532.550117	1546.270396
585.000000	1577.398601	1570.314685	1586.300699	1596.025641	1584.344988	1599.675991	1612.557110	1568.188811	1593.710956	1601.083916	1589.703963	1598.165501	1567.354312	1574.480186	1601.282051	1594.897436	1579.876457	1605.230769	1599.065268	1601.034965
586.000000	1641.578089	1631.286713	1645.442890	1648.566434	1646.421911	1646.235431	1675.081585	1634.745921	1643.976690	1663.344988	1646.508159	1649.794872	1625.160839	1631.585082	1653.778555	1654.860140	1639.076923	1670.717949	1661.748252	1654.652681
587.000000	1692.489510	1682.953380	1695.904429	1709.011655	1705.100233	1697.230769	1731.426573	1703.913753	1702.107226	1723.916084	1702.678322	1688.107226	1693.193473	1694.631702	1712.627040	1712.510490	1698.419580	1729.906760	1721.368298	1711.734266
588.000000	1752.771562	1743.899767	1754.554779	1757.512821	1779.333333	1749.580420	1773.363636	1764.428904	1759.069930	1786.878788	1762.585082	1746.228438	1761.997669	1749.139860	1770.235431	1770.139860	1749.233100	1782.095571	1780.834499	1772.142191
589.000000	1800.440559	1791.871795	1809.321678	1796.263403	1830.396270	1803.433566	1815.326340	1818.622378	1823.344988	1842.107226	1815.426573	1803.223776	1829.587413	1809.337995	1830.018648	1830.156177	1807.475524	1838.675991	1833.410256	1832.778555
590.000000	1849.512821	1843.284382	1861.703963	1840.100233	1893.270396	1850.300699	1866.867133	1868.948718	1876.680653	1898.459207	1865.650350	1851.494172	1894.177156	1865.030303	1887.421911	1891.058275	1869.083916	1879.389277	1882.538462	1885.745921
591.000000	1897.237762	1897.673660	1905.771562	1890.515152	1953.006993	1896.762238	1905.435897	1915.869464	1913.440559	1935.116550	1910.932401	1913.041958	1935.965035	1919.300699	1941.911422	1939.167832	1927.839161	1914.988345	1929.324009	1936.655012
592.000000	1942.326340	1948.107226	1945.114219	1945.447552	1996.442890	1952.641026	1944.990676	1962.442890	1966.708625	1977.363636	1963.407925	1971.153846	1982.279720	1979.412587	1991.442890	1988.475524	1976.965035	1942.682984	1971.613054	1974.641026
593.000000	1999.538462	1993.993007	1998.268065	1995.254079	2042.233100	2011.762238	1980.139860	2000.979021	2011.139860	2012.331002	2008.445221	2027.720280	2019.524476	2034.766900	2040.114219	2032.426573	2023.815851	1987.347319	2009.501166	2008.750583
594.000000	2044.177156	2030.615385	2040.263403	2045.617716	2080.979021	2064.680653	2026.531469	2039.300699	2048.037296	2043.601399	2048.913753	2079.941725	2056.067599	2075.370629	2084.491841	2064.797203	2062.627040	2033.993007	2047.512821	2042.111888
595.000000	2087.363636	2070.773893	2075.172494	2094.123543	2117.002331	2105.212121	2071.766900	2068.445221	2080.787879	2092.913753	2093.382284	2123.596737	2088.207459	2116.857809	2121.848485	2092.296037	2103.433566	2084.018648	2090.799534	2079.696970
596.000000	2127.839161	2102.167832	2107.053613	2127.703963	2150.638695	2146.233100	2116.722611	2111.519814	2109.832168	2141.445221	2127.827506	2147.878788	2120.223776	2156.792541	2152.937063	2125.219114	2141.650350	2116.738928	2133.515152	2115.965035
597.000000	2149.074592	2128.538462	2138.282051	2172.543124	2170.263403	2179.715618	2153.452214	2151.051282	2144.920746	2193.158508	2158.738928	2172.130536	2156.324009	2196.815851	2187.979021	2158.076923	2182.324009	2148.561772	2173.909091	2146.146853
598.000000	2166.251748	2161.116550	2167.209790	2213.820513	2193.827506	2214.508159	2193.487179	2182.291375	2169.321678	2231.643357	2193.410256	2201.752914	2185.389277	2222.599068	2216.144522	2183.195804	2211.533800	2188.736597	2209.696970	2171.624709
599.000000	2179.363636	2179.247086	2184.216783	2235.410256	2214.960373	2241.277389	2232.354312	2205.864802	2206.526807	2256.179487	2225.025641	2230.666667	2211.030303	2251.426573	2239.419580	2213.764569	2239.006993	2235.668998	2233.055944	2207.118881
600.000000	2200.594406	2207.475524	2209.615385	2260.400932	2238.377622	2256.498834	2270.351981	2226.815851	2230.729604	2273.881119	2262.904429	2256.130536	2239.916084	2269.610723	2260.249417	2242.030303	2261.100233	2263.093240	2256.328671	2238.298368
601.000000	2218.198135	2234.596737	2228.752914	2283.601399	2256.734266	2271.074592	2287.233100	2246.419580	2244.275058	2280.902098	2289.855478	2270.368298	2260.818182	2285.076923	2273.111888	2271.972028	2279.293706	2285.358974	2278.829837	2260.258741
602.000000	2248.804196	2263.930070	2251.020979	2301.400932	2265.428904	2283.284382	2302.086247	2258.573427	2271.585082	2289.652681	2310.610723	2286.291375	2281.668998	2301.468531	2284.326340	2300.692308	2289.146853	2302.925408	2295.058275	2281.650350
603.000000	2279.100233	2278.995338	2285.351981	2317.475524	2281.694639	2300.745921	2303.317016	2276.466200	2292.508159	2282.116550	2326.892774	2305.142191	2301.212121	2311.526807	2293.139860	2316.522145	2301.372960	2331.601399	2300.717949	2307.172494
604.000000	2295.734266	2293.729604	2298.174825	2318.435897	2296.386946	2306.335664	2301.773893	2288.403263	2310.065268	2281.300699	2328.741259	2328.032634	2311.123543	2317.347319	2304.025641	2325.498834	2301.547786	2347.634033	2310.659674	2320.268065
605.000000	2308.839161	2309.137529	2315.981352	2319.622378	2309.137529	2315.906760	2303.086247	2303.652681	2322.041958	2291.335664	2327.363636	2335.988345	2322.167832	2334.361305	2315.018648	2336.923077	2318.848485	2349.135198	2323.337995	2339.130536
606.000000	2317.839161	2321.902098	2329.298368	2314.801865	2331.573427	2325.013986	2307.379953	2323.946387	2319.715618	2299.641026	2324.170163	2326.717949	2331.223776	2335.897436	2316.836830	2349.172494	2328.351981	2339.529138	2339.557110	2343.095571
607.000000	2302.918415	2328.552448	2337.300699	2320.090909	2331.587413	2323.282051	2310.158508	2329.566434	2315.734266	2305.787879	2318.083916	2320.139860	2339.370629	2346.969697	2318.841492	2345.391608	2341.365967	2338.177156	2347.128205	2340.895105
608.000000	2292.573427	2333.804196	2333.212121	2325.002331	2328.724942	2329.440559	2320.226107	2324.727273	2305.615385	2307.013986	2318.004662	2309.662005	2334.214452	2355.501166	2316.072261	2341.627040	2350.144522	2348.454545	2351.734266	2351.538462
609.000000	2278.151515	2328.526807	2321.291375	2311.435897	2324.776224	2329.613054	2317.822844	2312.398601	2310.990676	2308.927739	2321.484848	2308.333333	2326.032634	2352.631702	2313.235431	2330.039627	2352.694639	2352.291375	2345.883450	2363.727273
610.000000	2273.552448	2330.547786	2310.363636	2311.233100	2327.116550	2336.783217	2318.237762	2315.729604	2312.046620	2303.909091	2324.044289	2300.715618	2313.629371	2341.156177	2307.375291	2318.435897	2344.510490	2335.594406	2341.083916	2350.713287
611.000000	2264.811189	2325.881119	2293.673660	2310.135198	2322.065268	2326.969697	2319.533800	2311.568765	2302.447552	2300.846154	2321.822844	2278.533800	2313.104895	2330.811189	2303.368298	2305.512821	2331.804196	2326.531469	2334.983683	2337.079254
612.000000	2264.417249	2315.599068	2275.167832	2304.212121	2309.027972	2317.592075	2307.801865	2298.990676	2292.048951	2296.762238	2317.615385	2267.846154	2298.237762	2313.752914	2289.193473	2291.377622	2305.149184	2319.312354	2319.431235	2324.578089
613.000000	2255.853147	2283.153846	2270.193473	2297.090909	2303.533800	2299.981352	2295.093240	2288.370629	2288.414918	2288.617716	2313.328671	2270.631702	2285.883450	2293.149184	2270.944056	2270.906760	2290.086247	2308.123543	2304.832168	2305.566434
614.000000	2240.377622	2257.212121	2259.608392	2273.020979	2292.018648	2279.072261	2278.051282	2271.417249	2279.051282	2279.468531	2291.079254	2281.186480	2273.340326	2278.034965	2257.342657	2261.086247	2271.000000	2287.163170	2280.645688	2273.904429
615.000000	2219.282051	2226.424242	2258.659674	2255.417249	2270.792541	2262.568765	2263.062937	2247.855478	2272.836830	2257.652681	2266.799534	2269.407925	2259.764569	2265.820513	2250.020979	2244.958042	2257.634033	2259.699301	2262.822844	2249.058275
616.000000	2195.759907	2199.100233	2252.149184	2231.072261	2255.895105	2233.027972	2241.240093	2222.536131	2258.170163	2232.948718	2245.191142	2252.759907	2240.641026	2237.146853	2219.592075	2244.706294	2234.675991	2226.946387	2244.757576	2211.911422
617.000000	2166.046620	2172.480186	2229.065268	2209.664336	2224.757576	2206.254079	2222.636364	2187.983683	2234.580420	2208.568765	2218.044289	2227.738928	2222.657343	2228.265734	2196.335664	2228.459207	2221.242424	2197.587413	2222.617716	2184.582751
618.000000	2135.032634	2149.291375	2204.773893	2185.675991	2194.496503	2178.375291	2195.454545	2152.216783	2198.386946	2183.561772	2193.137529	2206.981352	2199.766900	2197.137529	2166.405594	2209.627040	2203.944056	2163.195804	2205.097902	2171.659674
619.000000	2107.627040	2119.624709	2170.736597	2154.624709	2157.207459	2145.757576	2164.398601	2124.629371	2167.620047	2157.557110	2167.331002	2177.517483	2167.962704	2162.624709	2140.881119	2180.878788	2177.149184	2125.755245	2172.445221	2150.289044
